name	score	category	group_label	label
mashr_Brain_Anterior_cingulate_cortex_BA24|predixcan_mashr_eqtl_eqtl	0.631461211781341	log_enrichment_se	All_Tissue_predixcan_predixcan_mashr_eqtl	gene_All_Tissue_predixcan_predixcan_mashr_eqtl
mashr_Brain_Caudate_basal_ganglia|predixcan_mashr_eqtl_eqtl	0.372682162514698	log_enrichment_se	All_Tissue_predixcan_predixcan_mashr_eqtl	gene_All_Tissue_predixcan_predixcan_mashr_eqtl
mashr_Colon_Sigmoid|predixcan_mashr_eqtl_eqtl	0.60702002346127	log_enrichment_se	All_Tissue_predixcan_predixcan_mashr_eqtl	gene_All_Tissue_predixcan_predixcan_mashr_eqtl
mashr_Colon_Transverse|predixcan_mashr_eqtl_eqtl	0.299321307892653	log_enrichment_se	All_Tissue_predixcan_predixcan_mashr_eqtl	gene_All_Tissue_predixcan_predixcan_mashr_eqtl
mashr_Small_Intestine_Terminal_Ileum|predixcan_mashr_eqtl_eqtl	2994.71951521171	log_enrichment_se	All_Tissue_predixcan_predixcan_mashr_eqtl	gene_All_Tissue_predixcan_predixcan_mashr_eqtl
mashr_Whole_Blood|predixcan_mashr_eqtl_eqtl	0.244492223025925	log_enrichment_se	All_Tissue_predixcan_predixcan_mashr_eqtl	gene_All_Tissue_predixcan_predixcan_mashr_eqtl
mashr_Spleen|predixcan_mashr_eqtl_eqtl	0.271192066360048	log_enrichment_se	All_Tissue_predixcan_predixcan_mashr_eqtl	gene_All_Tissue_predixcan_predixcan_mashr_eqtl
mashr_Cells_EBV-transformed_lymphocytes|predixcan_mashr_eqtl_eqtl	0.791950478750669	log_enrichment_se	All_Tissue_predixcan_predixcan_mashr_eqtl	gene_All_Tissue_predixcan_predixcan_mashr_eqtl
mashr_Cells_Cultured_fibroblasts|predixcan_mashr_eqtl_eqtl	15.0486941356084	log_enrichment_se	All_Tissue_predixcan_predixcan_mashr_eqtl	gene_All_Tissue_predixcan_predixcan_mashr_eqtl
mashr_Adipose_Subcutaneous|predixcan_mashr_eqtl_eqtl	0.972107140689635	log_enrichment_se	All_Tissue_predixcan_predixcan_mashr_eqtl	gene_All_Tissue_predixcan_predixcan_mashr_eqtl
mashr_Adipose_Visceral_Omentum|predixcan_mashr_eqtl_eqtl	0.332543768399354	log_enrichment_se	All_Tissue_predixcan_predixcan_mashr_eqtl	gene_All_Tissue_predixcan_predixcan_mashr_eqtl
mashr_Liver|predixcan_mashr_eqtl_eqtl	0.150819222067275	log_enrichment_se	All_Tissue_predixcan_predixcan_mashr_eqtl	gene_All_Tissue_predixcan_predixcan_mashr_eqtl
mashr_Pancreas|predixcan_mashr_eqtl_eqtl	0.425770143652045	log_enrichment_se	All_Tissue_predixcan_predixcan_mashr_eqtl	gene_All_Tissue_predixcan_predixcan_mashr_eqtl
mashr_Artery_Aorta|predixcan_mashr_eqtl_eqtl	0.312387567066302	log_enrichment_se	All_Tissue_predixcan_predixcan_mashr_eqtl	gene_All_Tissue_predixcan_predixcan_mashr_eqtl
mashr_Artery_Coronary|predixcan_mashr_eqtl_eqtl	0.380614381987054	log_enrichment_se	All_Tissue_predixcan_predixcan_mashr_eqtl	gene_All_Tissue_predixcan_predixcan_mashr_eqtl
mashr_Artery_Tibial|predixcan_mashr_eqtl_eqtl	0.475781512379191	log_enrichment_se	All_Tissue_predixcan_predixcan_mashr_eqtl	gene_All_Tissue_predixcan_predixcan_mashr_eqtl
mashr_Heart_Atrial_Appendage|predixcan_mashr_eqtl_eqtl	0.984666053786148	log_enrichment_se	All_Tissue_predixcan_predixcan_mashr_eqtl	gene_All_Tissue_predixcan_predixcan_mashr_eqtl
mashr_Heart_Left_Ventricle|predixcan_mashr_eqtl_eqtl	4164797.24864739	log_enrichment_se	All_Tissue_predixcan_predixcan_mashr_eqtl	gene_All_Tissue_predixcan_predixcan_mashr_eqtl
mashr_Kidney_Cortex|predixcan_mashr_eqtl_eqtl	243.72321989342	log_enrichment_se	All_Tissue_predixcan_predixcan_mashr_eqtl	gene_All_Tissue_predixcan_predixcan_mashr_eqtl
mashr_Muscle_Skeletal|predixcan_mashr_eqtl_eqtl	0.324263552297336	log_enrichment_se	All_Tissue_predixcan_predixcan_mashr_eqtl	gene_All_Tissue_predixcan_predixcan_mashr_eqtl
mashr_Nerve_Tibial|predixcan_mashr_eqtl_eqtl	0.350862832476486	log_enrichment_se	All_Tissue_predixcan_predixcan_mashr_eqtl	gene_All_Tissue_predixcan_predixcan_mashr_eqtl
mashr_Pituitary|predixcan_mashr_eqtl_eqtl	0.49058111626676	log_enrichment_se	All_Tissue_predixcan_predixcan_mashr_eqtl	gene_All_Tissue_predixcan_predixcan_mashr_eqtl
mashr_Brain_Amygdala|predixcan_mashr_eqtl_eqtl	1	enrichment_pval	All_Tissue_predixcan_predixcan_mashr_eqtl	gene_All_Tissue_predixcan_predixcan_mashr_eqtl
mashr_Brain_Anterior_cingulate_cortex_BA24|predixcan_mashr_eqtl_eqtl	0.00667853222698908	enrichment_pval	All_Tissue_predixcan_predixcan_mashr_eqtl	gene_All_Tissue_predixcan_predixcan_mashr_eqtl
mashr_Brain_Caudate_basal_ganglia|predixcan_mashr_eqtl_eqtl	2.33408821202014e-07	enrichment_pval	All_Tissue_predixcan_predixcan_mashr_eqtl	gene_All_Tissue_predixcan_predixcan_mashr_eqtl
mashr_Colon_Sigmoid|predixcan_mashr_eqtl_eqtl	0.00857587392447098	enrichment_pval	All_Tissue_predixcan_predixcan_mashr_eqtl	gene_All_Tissue_predixcan_predixcan_mashr_eqtl
mashr_Colon_Transverse|predixcan_mashr_eqtl_eqtl	5.1862655246052e-14	enrichment_pval	All_Tissue_predixcan_predixcan_mashr_eqtl	gene_All_Tissue_predixcan_predixcan_mashr_eqtl
mashr_Small_Intestine_Terminal_Ileum|predixcan_mashr_eqtl_eqtl	1	enrichment_pval	All_Tissue_predixcan_predixcan_mashr_eqtl	gene_All_Tissue_predixcan_predixcan_mashr_eqtl
mashr_Whole_Blood|predixcan_mashr_eqtl_eqtl	2.85312676377385e-24	enrichment_pval	All_Tissue_predixcan_predixcan_mashr_eqtl	gene_All_Tissue_predixcan_predixcan_mashr_eqtl
mashr_Spleen|predixcan_mashr_eqtl_eqtl	3.00521429866526e-17	enrichment_pval	All_Tissue_predixcan_predixcan_mashr_eqtl	gene_All_Tissue_predixcan_predixcan_mashr_eqtl
mashr_Cells_EBV-transformed_lymphocytes|predixcan_mashr_eqtl_eqtl	0.0465834643162159	enrichment_pval	All_Tissue_predixcan_predixcan_mashr_eqtl	gene_All_Tissue_predixcan_predixcan_mashr_eqtl
mashr_Cells_Cultured_fibroblasts|predixcan_mashr_eqtl_eqtl	1	enrichment_pval	All_Tissue_predixcan_predixcan_mashr_eqtl	gene_All_Tissue_predixcan_predixcan_mashr_eqtl
mashr_Adipose_Subcutaneous|predixcan_mashr_eqtl_eqtl	0.350702262315438	enrichment_pval	All_Tissue_predixcan_predixcan_mashr_eqtl	gene_All_Tissue_predixcan_predixcan_mashr_eqtl
mashr_Adipose_Visceral_Omentum|predixcan_mashr_eqtl_eqtl	9.38079671305725e-10	enrichment_pval	All_Tissue_predixcan_predixcan_mashr_eqtl	gene_All_Tissue_predixcan_predixcan_mashr_eqtl
mashr_Liver|predixcan_mashr_eqtl_eqtl	2.8710438848578e-90	enrichment_pval	All_Tissue_predixcan_predixcan_mashr_eqtl	gene_All_Tissue_predixcan_predixcan_mashr_eqtl
mashr_Pancreas|predixcan_mashr_eqtl_eqtl	3.66892806838308e-06	enrichment_pval	All_Tissue_predixcan_predixcan_mashr_eqtl	gene_All_Tissue_predixcan_predixcan_mashr_eqtl
mashr_Artery_Aorta|predixcan_mashr_eqtl_eqtl	1.57428089816256e-12	enrichment_pval	All_Tissue_predixcan_predixcan_mashr_eqtl	gene_All_Tissue_predixcan_predixcan_mashr_eqtl
mashr_Artery_Coronary|predixcan_mashr_eqtl_eqtl	2.02896516255207e-07	enrichment_pval	All_Tissue_predixcan_predixcan_mashr_eqtl	gene_All_Tissue_predixcan_predixcan_mashr_eqtl
mashr_Artery_Tibial|predixcan_mashr_eqtl_eqtl	0.00102874549717116	enrichment_pval	All_Tissue_predixcan_predixcan_mashr_eqtl	gene_All_Tissue_predixcan_predixcan_mashr_eqtl
mashr_Heart_Atrial_Appendage|predixcan_mashr_eqtl_eqtl	0.333043872637747	enrichment_pval	All_Tissue_predixcan_predixcan_mashr_eqtl	gene_All_Tissue_predixcan_predixcan_mashr_eqtl
mashr_Heart_Left_Ventricle|predixcan_mashr_eqtl_eqtl	1	enrichment_pval	All_Tissue_predixcan_predixcan_mashr_eqtl	gene_All_Tissue_predixcan_predixcan_mashr_eqtl
mashr_Kidney_Cortex|predixcan_mashr_eqtl_eqtl	1	enrichment_pval	All_Tissue_predixcan_predixcan_mashr_eqtl	gene_All_Tissue_predixcan_predixcan_mashr_eqtl
mashr_Muscle_Skeletal|predixcan_mashr_eqtl_eqtl	2.18724343812751e-11	enrichment_pval	All_Tissue_predixcan_predixcan_mashr_eqtl	gene_All_Tissue_predixcan_predixcan_mashr_eqtl
mashr_Nerve_Tibial|predixcan_mashr_eqtl_eqtl	3.50172867442499e-08	enrichment_pval	All_Tissue_predixcan_predixcan_mashr_eqtl	gene_All_Tissue_predixcan_predixcan_mashr_eqtl
mashr_Pituitary|predixcan_mashr_eqtl_eqtl	0.000904240659149689	enrichment_pval	All_Tissue_predixcan_predixcan_mashr_eqtl	gene_All_Tissue_predixcan_predixcan_mashr_eqtl
mashr_Brain_Amygdala|predixcan_mashr_eqtl_eqtl	1.03258099205541e-09	group_pve	All_Tissue_predixcan_predixcan_mashr_eqtl	gene_All_Tissue_predixcan_predixcan_mashr_eqtl
mashr_Brain_Anterior_cingulate_cortex_BA24|predixcan_mashr_eqtl_eqtl	0.000612096674897435	group_pve	All_Tissue_predixcan_predixcan_mashr_eqtl	gene_All_Tissue_predixcan_predixcan_mashr_eqtl
mashr_Brain_Caudate_basal_ganglia|predixcan_mashr_eqtl_eqtl	0.00178726804207856	group_pve	All_Tissue_predixcan_predixcan_mashr_eqtl	gene_All_Tissue_predixcan_predixcan_mashr_eqtl
mashr_Colon_Sigmoid|predixcan_mashr_eqtl_eqtl	0.000662883315308818	group_pve	All_Tissue_predixcan_predixcan_mashr_eqtl	gene_All_Tissue_predixcan_predixcan_mashr_eqtl
mashr_Colon_Transverse|predixcan_mashr_eqtl_eqtl	0.00281137081126365	group_pve	All_Tissue_predixcan_predixcan_mashr_eqtl	gene_All_Tissue_predixcan_predixcan_mashr_eqtl
mashr_Small_Intestine_Terminal_Ileum|predixcan_mashr_eqtl_eqtl	2.69730641681782e-11	group_pve	All_Tissue_predixcan_predixcan_mashr_eqtl	gene_All_Tissue_predixcan_predixcan_mashr_eqtl
mashr_Whole_Blood|predixcan_mashr_eqtl_eqtl	0.00430127030776246	group_pve	All_Tissue_predixcan_predixcan_mashr_eqtl	gene_All_Tissue_predixcan_predixcan_mashr_eqtl
mashr_Spleen|predixcan_mashr_eqtl_eqtl	0.00345574127933487	group_pve	All_Tissue_predixcan_predixcan_mashr_eqtl	gene_All_Tissue_predixcan_predixcan_mashr_eqtl
mashr_Cells_EBV-transformed_lymphocytes|predixcan_mashr_eqtl_eqtl	0.000387879493923006	group_pve	All_Tissue_predixcan_predixcan_mashr_eqtl	gene_All_Tissue_predixcan_predixcan_mashr_eqtl
mashr_Cells_Cultured_fibroblasts|predixcan_mashr_eqtl_eqtl	1.06819800953912e-06	group_pve	All_Tissue_predixcan_predixcan_mashr_eqtl	gene_All_Tissue_predixcan_predixcan_mashr_eqtl
mashr_Adipose_Subcutaneous|predixcan_mashr_eqtl_eqtl	0.000256950472985932	group_pve	All_Tissue_predixcan_predixcan_mashr_eqtl	gene_All_Tissue_predixcan_predixcan_mashr_eqtl
mashr_Adipose_Visceral_Omentum|predixcan_mashr_eqtl_eqtl	0.00226002538460647	group_pve	All_Tissue_predixcan_predixcan_mashr_eqtl	gene_All_Tissue_predixcan_predixcan_mashr_eqtl
mashr_Liver|predixcan_mashr_eqtl_eqtl	0.0125899336338069	group_pve	All_Tissue_predixcan_predixcan_mashr_eqtl	gene_All_Tissue_predixcan_predixcan_mashr_eqtl
mashr_Pancreas|predixcan_mashr_eqtl_eqtl	0.00136101142080572	group_pve	All_Tissue_predixcan_predixcan_mashr_eqtl	gene_All_Tissue_predixcan_predixcan_mashr_eqtl
mashr_Artery_Aorta|predixcan_mashr_eqtl_eqtl	0.00257243846361011	group_pve	All_Tissue_predixcan_predixcan_mashr_eqtl	gene_All_Tissue_predixcan_predixcan_mashr_eqtl
mashr_Artery_Coronary|predixcan_mashr_eqtl_eqtl	0.00171167675486505	group_pve	All_Tissue_predixcan_predixcan_mashr_eqtl	gene_All_Tissue_predixcan_predixcan_mashr_eqtl
mashr_Artery_Tibial|predixcan_mashr_eqtl_eqtl	0.0010856593591648	group_pve	All_Tissue_predixcan_predixcan_mashr_eqtl	gene_All_Tissue_predixcan_predixcan_mashr_eqtl
mashr_Heart_Atrial_Appendage|predixcan_mashr_eqtl_eqtl	0.000250412336914969	group_pve	All_Tissue_predixcan_predixcan_mashr_eqtl	gene_All_Tissue_predixcan_predixcan_mashr_eqtl
mashr_Heart_Left_Ventricle|predixcan_mashr_eqtl_eqtl	1.39461670533351e-17	group_pve	All_Tissue_predixcan_predixcan_mashr_eqtl	gene_All_Tissue_predixcan_predixcan_mashr_eqtl
mashr_Kidney_Cortex|predixcan_mashr_eqtl_eqtl	4.07238474876956e-09	group_pve	All_Tissue_predixcan_predixcan_mashr_eqtl	gene_All_Tissue_predixcan_predixcan_mashr_eqtl
mashr_Muscle_Skeletal|predixcan_mashr_eqtl_eqtl	0.00238086906892096	group_pve	All_Tissue_predixcan_predixcan_mashr_eqtl	gene_All_Tissue_predixcan_predixcan_mashr_eqtl
mashr_Nerve_Tibial|predixcan_mashr_eqtl_eqtl	0.00202347239280144	group_pve	All_Tissue_predixcan_predixcan_mashr_eqtl	gene_All_Tissue_predixcan_predixcan_mashr_eqtl
mashr_Pituitary|predixcan_mashr_eqtl_eqtl	0.00102016498667531	group_pve	All_Tissue_predixcan_predixcan_mashr_eqtl	gene_All_Tissue_predixcan_predixcan_mashr_eqtl
SNP	0.0665362924421316	group_pve	All_Tissue_predixcan_predixcan_mashr_eqtl	SNP_All_Tissue_predixcan_predixcan_mashr_eqtl
mashr_Brain_Amygdala|predixcan_mashr_eqtl_eqtl	9.55487573042615e-09	prop_heritability	All_Tissue_predixcan_predixcan_mashr_eqtl	gene_All_Tissue_predixcan_predixcan_mashr_eqtl
mashr_Brain_Anterior_cingulate_cortex_BA24|predixcan_mashr_eqtl_eqtl	0.00566396990516961	prop_heritability	All_Tissue_predixcan_predixcan_mashr_eqtl	gene_All_Tissue_predixcan_predixcan_mashr_eqtl
mashr_Brain_Caudate_basal_ganglia|predixcan_mashr_eqtl_eqtl	0.0165382901393814	prop_heritability	All_Tissue_predixcan_predixcan_mashr_eqtl	gene_All_Tissue_predixcan_predixcan_mashr_eqtl
mashr_Colon_Sigmoid|predixcan_mashr_eqtl_eqtl	0.00613391855000246	prop_heritability	All_Tissue_predixcan_predixcan_mashr_eqtl	gene_All_Tissue_predixcan_predixcan_mashr_eqtl
mashr_Colon_Transverse|predixcan_mashr_eqtl_eqtl	0.026014713558014	prop_heritability	All_Tissue_predixcan_predixcan_mashr_eqtl	gene_All_Tissue_predixcan_predixcan_mashr_eqtl
mashr_Small_Intestine_Terminal_Ileum|predixcan_mashr_eqtl_eqtl	2.49592311091004e-10	prop_heritability	All_Tissue_predixcan_predixcan_mashr_eqtl	gene_All_Tissue_predixcan_predixcan_mashr_eqtl
mashr_Whole_Blood|predixcan_mashr_eqtl_eqtl	0.039801336253376	prop_heritability	All_Tissue_predixcan_predixcan_mashr_eqtl	gene_All_Tissue_predixcan_predixcan_mashr_eqtl
mashr_Spleen|predixcan_mashr_eqtl_eqtl	0.031977325492717	prop_heritability	All_Tissue_predixcan_predixcan_mashr_eqtl	gene_All_Tissue_predixcan_predixcan_mashr_eqtl
mashr_Cells_EBV-transformed_lymphocytes|predixcan_mashr_eqtl_eqtl	0.00358920064511125	prop_heritability	All_Tissue_predixcan_predixcan_mashr_eqtl	gene_All_Tissue_predixcan_predixcan_mashr_eqtl
mashr_Cells_Cultured_fibroblasts|predixcan_mashr_eqtl_eqtl	9.88445392193226e-06	prop_heritability	All_Tissue_predixcan_predixcan_mashr_eqtl	gene_All_Tissue_predixcan_predixcan_mashr_eqtl
mashr_Adipose_Subcutaneous|predixcan_mashr_eqtl_eqtl	0.0023776632120331	prop_heritability	All_Tissue_predixcan_predixcan_mashr_eqtl	gene_All_Tissue_predixcan_predixcan_mashr_eqtl
mashr_Adipose_Visceral_Omentum|predixcan_mashr_eqtl_eqtl	0.020912898710772	prop_heritability	All_Tissue_predixcan_predixcan_mashr_eqtl	gene_All_Tissue_predixcan_predixcan_mashr_eqtl
mashr_Liver|predixcan_mashr_eqtl_eqtl	0.116499579452729	prop_heritability	All_Tissue_predixcan_predixcan_mashr_eqtl	gene_All_Tissue_predixcan_predixcan_mashr_eqtl
mashr_Pancreas|predixcan_mashr_eqtl_eqtl	0.0125939709267779	prop_heritability	All_Tissue_predixcan_predixcan_mashr_eqtl	gene_All_Tissue_predixcan_predixcan_mashr_eqtl
mashr_Artery_Aorta|predixcan_mashr_eqtl_eqtl	0.0238037791060209	prop_heritability	All_Tissue_predixcan_predixcan_mashr_eqtl	gene_All_Tissue_predixcan_predixcan_mashr_eqtl
mashr_Artery_Coronary|predixcan_mashr_eqtl_eqtl	0.0158388143973475	prop_heritability	All_Tissue_predixcan_predixcan_mashr_eqtl	gene_All_Tissue_predixcan_predixcan_mashr_eqtl
mashr_Artery_Tibial|predixcan_mashr_eqtl_eqtl	0.01004603061862	prop_heritability	All_Tissue_predixcan_predixcan_mashr_eqtl	gene_All_Tissue_predixcan_predixcan_mashr_eqtl
mashr_Heart_Atrial_Appendage|predixcan_mashr_eqtl_eqtl	0.00231716328210285	prop_heritability	All_Tissue_predixcan_predixcan_mashr_eqtl	gene_All_Tissue_predixcan_predixcan_mashr_eqtl
mashr_Heart_Left_Ventricle|predixcan_mashr_eqtl_eqtl	1.29049337665155e-16	prop_heritability	All_Tissue_predixcan_predixcan_mashr_eqtl	gene_All_Tissue_predixcan_predixcan_mashr_eqtl
mashr_Kidney_Cortex|predixcan_mashr_eqtl_eqtl	3.76833686658524e-08	prop_heritability	All_Tissue_predixcan_predixcan_mashr_eqtl	gene_All_Tissue_predixcan_predixcan_mashr_eqtl
mashr_Muscle_Skeletal|predixcan_mashr_eqtl_eqtl	0.0220311125800138	prop_heritability	All_Tissue_predixcan_predixcan_mashr_eqtl	gene_All_Tissue_predixcan_predixcan_mashr_eqtl
mashr_Nerve_Tibial|predixcan_mashr_eqtl_eqtl	0.0187239813689386	prop_heritability	All_Tissue_predixcan_predixcan_mashr_eqtl	gene_All_Tissue_predixcan_predixcan_mashr_eqtl
mashr_Pituitary|predixcan_mashr_eqtl_eqtl	0.00943998557712293	prop_heritability	All_Tissue_predixcan_predixcan_mashr_eqtl	gene_All_Tissue_predixcan_predixcan_mashr_eqtl
SNP	0.615686334281991	prop_heritability	All_Tissue_predixcan_predixcan_mashr_eqtl	SNP_All_Tissue_predixcan_predixcan_mashr_eqtl
SNP	0.108068489971806	total_pve	All_Tissue_predixcan_predixcan_mashr_eqtl	SNP_All_Tissue_predixcan_predixcan_mashr_eqtl
